user_ID,customer,product_ID,sex,age_group,age,marital,state,zone,occupation,category,orders,amount
1002368,Sonia,P00111842,M,55+,88,married,Delhi,Central,Lawyer,Food,3,11944
1002773,Norris,P00111842,F,36-45,41,unmarried,Karnataka,Southern,Chemical,Books,3,10521
1004029,Sewall,P00111842,M,55+,77,unmarried,Uttarakhand,Central,Govt,Games & Toys,3,9626
1000839,Hilary,P00111842,M,26-35,34,unmarried,Himachal Pradesh,Northern,IT Sector,Clothing & Apparel,1,8776
1003724,Devendra,P00111842,F,36-45,40,married,Uttar Pradesh,Central,Textile,Clothing & Apparel,2,8668
1002092,Shivangi,P00111842,M,55+,87,unmarried,Uttar Pradesh,Central,IT Sector,Footwear & Shoes,3,8445
1000216,Gjertsen,P00111842,F,46-50,50,married,Uttarakhand,Central,Media,Clothing & Apparel,2,6897
1005545,Brennan,P00111842,M,36-45,38,married,Delhi,Central,IT Sector,Clothing & Apparel,4,3645
1004345,Duhita,P00111842,M,26-35,33,unmarried,Karnataka,Southern,Aviation,Pet Care,3,2869
1000957,Goldenen,P00111842,F,36-45,36,married,Madhya Pradesh,Central,Govt,Pet Care,2,2763
1001897,Eplett,P00111942,M,51-55,54,unmarried,Maharashtra,Western,IT Sector,Food,1,19658
1001218,Jaideep,P00111942,F,55+,75,unmarried,Uttar Pradesh,Central,Aviation,Food,1,15561
1003457,Ajay,P00111942,F,26-35,28,unmarried,Rajasthan,Northern,Aviation,Food,1,11693
1004771,Anne,P00111942,M,26-35,35,unmarried,Punjab,Northern,Textile,Food,4,11417
1001181,Cathy,P00111942,F,36-45,37,unmarried,Gujarat,Western,IT Sector,Clothing & Apparel,2,8705
1004884,Divyeta,P00111942,F,36-45,38,married,Karnataka,Southern,IT Sector,Books,2,7697
1004447,Ajay,P00111942,F,46-50,48,unmarried,Bihar,Eastern,Healthcare,Games & Toys,2,6682
1000161,Chloris,P00111942,F,46-50,49,married,Himachal Pradesh,Northern,Food Processing,Clothing & Apparel,2,5281
1002895,Carol,P00111942,F,26-35,27,unmarried,Maharashtra,Western,Aviation,Electronics & Gadgets,3,4127
1004429,Noah,P00111942,F,26-35,33,unmarried,Karnataka,Southern,Retail,Household items,3,3143
1004732,Sudheer,P00111942,F,26-35,31,unmarried,Jharkhand,Eastern,IT Sector,Pet Care,2,2187
1002018,Vittorini,P00111942,F,36-45,43,married,Himachal Pradesh,Northern,Aviation,Clothing & Apparel,1,2027
1001699,Bhavna,P00112142,M,26-35,31,unmarried,Himachal Pradesh,Northern,Govt,Food,1,19280
1001575,Hastings,P00112142,M,51-55,52,unmarried,Bihar,Eastern,Automobile,Food,3,19131
1005100,Spruell,P00112142,M,51-55,52,unmarried,Madhya Pradesh,Central,Chemical,Footwear & Shoes,1,16818
1005543,Philisse,P00112142,F,26-35,30,unmarried,Haryana,Northern,Media,Food,2,15691
1005680,Mary,P00112142,F,51-55,55,married,Maharashtra,Western,Banking,Food,3,15647
1001714,Applegate,P00112142,F,26-35,33,married,Delhi,Central,IT Sector,Food,1,15541
1005676,Bhutekar,P00112142,M,26-35,35,unmarried,Delhi,Central,IT Sector,Sports Products,1,13455
1000331,Bhargav,P00112142,F,26-35,29,married,Maharashtra,Western,Agriculture,Sports Products,3,13337
1000424,Sudevi,P00112142,F,26-35,26,married,Maharashtra,Western,Govt,Stationery,1,12699
1003762,Dan,P00112142,M,51-55,55,married,Gujarat,Western,Aviation,Footwear & Shoes,1,12576
1003580,Maxwell,P00112142,M,18-25,25,unmarried,Himachal Pradesh,Northern,IT Sector,Food,2,11935
1004466,David,P00112142,F,36-45,39,unmarried,Uttar Pradesh,Central,Lawyer,Food,1,11791
1000950,Cynthia,P00112142,F,36-45,42,married,Maharashtra,Western,Agriculture,Food,2,11673
1000149,Ankit,P00112142,F,26-35,33,married,Uttar Pradesh,Central,Banking,Food,3,11576
1000273,Aarushi,P00112142,F,18-25,22,unmarried,Punjab,Northern,Automobile,Electronics & Gadgets,1,10021
1005382,Leatherbury,P00112142,M,18-25,25,unmarried,Uttar Pradesh,Central,Aviation,Electronics & Gadgets,3,9853
1002185,Drucker,P00112142,F,46-50,46,married,Uttarakhand,Central,Govt,Clothing & Apparel,1,8903
1000963,Monu,P00112142,M,26-35,29,unmarried,Delhi,Central,Chemical,Stationery,4,8895
1000646,Aarushi,P00112142,M,36-45,44,unmarried,Bihar,Eastern,Banking,Electronics & Gadgets,1,8063
1000646,Aarushi,P00112142,M,36-45,44,unmarried,Telangana,Southern,Banking,Electronics & Gadgets,1,8063
1004511,Shikhar,P00112142,F,36-45,42,unmarried,Himachal Pradesh,Northern,IT Sector,Electronics & Gadgets,1,7999
1003261,Carter,P00112142,F,46-50,50,married,Uttar Pradesh,Central,Banking,Clothing & Apparel,4,7125
1004621,Pearl,P00112142,F,26-35,29,unmarried,Jharkhand,Eastern,Textile,Clothing & Apparel,3,7094
1002511,Ananya,P00112142,F,26-35,32,married,Maharashtra,Western,Automobile,Clothing & Apparel,1,7037
1001974,Epp,P00112142,F,36-45,41,married,Punjab,Northern,Aviation,Clothing & Apparel,1,6945
1001676,Kirti,P00112142,F,18-25,22,married,Uttar Pradesh,Central,Banking,Clothing & Apparel,3,6906
1004342,Subhashree,P00112142,F,26-35,28,unmarried,Uttarakhand,Central,Lawyer,Clothing & Apparel,1,6872
1000526,Ashmi,P00112142,F,46-50,49,unmarried,Andhra Pradesh,Southern,Automobile,Beauty,4,6156
1004261,Akash,P00112142,M,36-45,38,unmarried,Madhya Pradesh,Central,Automobile,Electronics & Gadgets,1,6060
1003000,Huthwaite,P00112142,F,26-35,33,married,Andhra Pradesh,Southern,Lawyer,Clothing & Apparel,2,5432
1003134,O'Carroll,P00112142,F,18-25,23,married,Uttar Pradesh,Central,Banking,Clothing & Apparel,2,5327
1000747,Watters,P00112142,F,18-25,21,married,Kerala,Southern,Lawyer,Clothing & Apparel,1,5295
1005484,Ishpreet,P00112142,F,46-50,47,unmarried,Rajasthan,Northern,IT Sector,Electronics & Gadgets,1,4086
1002897,Jocasta,P00112142,F,26-35,27,married,Gujarat,Western,Aviation,Clothing & Apparel,3,3738
1005031,Shruti,P00112242,M,26-35,27,unmarried,Uttar Pradesh,Central,IT Sector,Furniture,3,20138
1001087,Waco,P00112242,F,26-35,28,married,Madhya Pradesh,Central,Lawyer,Beauty,2,7409
1001489,Odegard,P00112242,M,36-45,42,unmarried,Karnataka,Southern,Lawyer,Household items,2,2334
1005329,Heidel,P00112342,M,26-35,35,married,Karnataka,Southern,Textile,Food,3,19451
1000343,Vrinda,P00112342,M,36-45,45,unmarried,Gujarat,Western,Chemical,Food,2,19416
1001905,Bhosale,P00112342,M,36-45,44,unmarried,Andhra Pradesh,Southern,IT Sector,Games & Toys,1,13078
1004084,Tillman,P00112342,F,55+,88,unmarried,Uttar Pradesh,Central,Healthcare,Sports Products,1,10785
1005750,Sundaresam,P00112342,F,18-25,21,married,Karnataka,Southern,Media,Clothing & Apparel,1,8829
1002901,Raymond,P00112342,F,26-35,35,married,Uttarakhand,Central,Lawyer,Clothing & Apparel,3,3478
1004507,Dhirajendu,P00112442,F,18-25,23,married,Delhi,Central,Aviation,Food,4,15903
1005974,Akanksha,P00112442,M,26-35,30,unmarried,Himachal Pradesh,Northern,Textile,Games & Toys,1,13100
1005491,Dahlen,P00112442,F,18-25,22,married,Madhya Pradesh,Central,Construction,Furniture,3,12691
1004667,Ted,P00112442,F,26-35,32,unmarried,Kerala,Southern,Retail,Food,1,11540
1005253,Koutras,P00112442,M,55+,65,married,Gujarat,Western,Chemical,Food,3,11486
1000746,Uudhav,P00112442,M,18-25,20,married,Uttarakhand,Central,Textile,Electronics & Gadgets,3,10049
1001218,Jaideep,P00112442,F,55+,68,unmarried,Andhra Pradesh,Southern,Healthcare,Electronics & Gadgets,4,10006
1002990,Reiten,P00112442,F,36-45,37,unmarried,Rajasthan,Northern,Construction,Clothing & Apparel,2,8605
1003450,Bruce,P00112442,F,26-35,28,unmarried,Uttar Pradesh,Central,IT Sector,Electronics & Gadgets,3,7938
1001430,Raksha,P00112442,F,18-25,24,married,Uttarakhand,Central,Aviation,Electronics & Gadgets,1,5933
1004407,Childs,P00112442,F,18-25,18,unmarried,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,4,5311
1000529,Stobb,P00112442,F,36-45,39,married,Jharkhand,Eastern,Aviation,Clothing & Apparel,3,5232
1003281,Sanjna,P00112442,F,26-35,35,married,Maharashtra,Western,Media,Clothing & Apparel,4,5209
1004715,Snel,P00112442,F,26-35,35,married,Uttar Pradesh,Central,Govt,Electronics & Gadgets,2,4209
1000676,Blacks,P00112442,F,18-25,20,unmarried,Karnataka,Southern,Healthcare,Food,1,3965
1003452,Bhavna,P00112442,F,26-35,33,unmarried,Maharashtra,Western,Healthcare,Beauty,1,2994
1002038,Christina,P00112442,M,46-50,50,unmarried,Jharkhand,Eastern,Govt,Clothing & Apparel,2,1721
1004520,Anderson,P00112442,F,26-35,29,unmarried,Maharashtra,Western,IT Sector,Office,2,927
1003550,Jesal,P00112442,F,26-35,30,unmarried,Himachal Pradesh,Northern,IT Sector,Pet Care,3,780
1005884,Elliston,P00112542,F,18-25,25,married,Kerala,Southern,Banking,Furniture,2,20594
1003189,Kipp,P00112542,F,26-35,28,married,Maharashtra,Western,Healthcare,Food,1,19625
1004977,Mary,P00112542,F,26-35,26,married,Karnataka,Southern,Aviation,Footwear & Shoes,1,16776
1000157,Michelle,P00112542,F,36-45,38,unmarried,Gujarat,Western,Retail,Furniture,1,16435
1003933,Scot,P00112542,M,36-45,45,unmarried,Karnataka,Southern,Healthcare,Furniture,3,16292
1003005,Greer,P00112542,F,26-35,34,unmarried,Andhra Pradesh,Southern,Healthcare,Games & Toys,4,16174
1001150,Becky,P00112542,M,26-35,28,unmarried,Punjab,Northern,Aviation,Hand & Power Tools,4,14187
1002265,Mark,P00112542,F,55+,58,unmarried,Maharashtra,Western,Healthcare,Food,3,11806
1003905,Daniels,P00112542,F,26-35,30,unmarried,Madhya Pradesh,Central,Aviation,Clothing & Apparel,2,8859
1003083,Yedwab,P00112542,M,51-55,51,married,Uttarakhand,Central,Hospitality,Clothing & Apparel,1,8840
1005182,Glotzbach,P00112542,M,36-45,37,married,Uttar Pradesh,Central,Textile,Clothing & Apparel,4,8839
1004098,Minnotte,P00112542,F,36-45,38,unmarried,Uttarakhand,Central,Retail,Clothing & Apparel,1,8569
1003000,Huthwaite,P00112542,M,26-35,30,unmarried,Gujarat,Western,IT Sector,Footwear & Shoes,3,8283
1003573,Hoffman,P00112542,M,0-17,13,unmarried,Maharashtra,Western,Healthcare,Electronics & Gadgets,4,8128
1002057,Arti,P00112542,F,36-45,37,unmarried,Maharashtra,Western,Textile,Electronics & Gadgets,4,8051
1000984,Ben,P00112542,F,51-55,53,unmarried,Uttar Pradesh,Central,Lawyer,Electronics & Gadgets,1,8006
1003465,Soltero,P00112542,F,26-35,28,married,Delhi,Central,Banking,Electronics & Gadgets,1,7782
1003465,Soltero,P00112542,F,26-35,28,married,Haryana,Northern,Banking,Electronics & Gadgets,1,7782
1000604,Pistek,P00112542,F,46-50,46,unmarried,Uttar Pradesh,Central,Retail,Clothing & Apparel,1,7047
1003472,Barroso,P00112542,M,26-35,32,unmarried,Uttar Pradesh,Central,Media,Clothing & Apparel,3,7005
1003044,Stefanie,P00112542,F,36-45,40,married,Karnataka,Southern,Hospitality,Clothing & Apparel,1,6942
1004334,Akash,P00112542,F,26-35,30,unmarried,Maharashtra,Western,Aviation,Electronics & Gadgets,1,5845
1004334,Akash,P00112542,F,26-35,30,unmarried,Maharashtra,Western,Aviation,Electronics & Gadgets,3,5845
1000036,Sonia,P00112542,F,26-35,28,unmarried,Himachal Pradesh,Northern,Govt,Clothing & Apparel,4,5222
1003691,Bryan,P00112542,F,26-35,35,married,Madhya Pradesh,Central,Agriculture,Beauty,2,4591
1003242,Sneha,P00112542,F,51-55,52,unmarried,Delhi,Central,Retail,Stationery,1,4467
1000438,Bhosale,P00112542,F,18-25,20,unmarried,Maharashtra,Western,IT Sector,Food,3,4119
1005065,Tanvi,P00112542,F,26-35,26,unmarried,Maharashtra,Western,Aviation,Food,3,3885
1005557,Cynthia,P00112542,M,36-45,43,unmarried,Uttar Pradesh,Central,Hospitality,Household items,4,3750
1004375,Magdelene,P00112542,M,26-35,32,married,Delhi,Central,Chemical,Office,1,772
1004453,Kshitij,P00112642,F,36-45,40,married,Delhi,Central,Banking,Footwear & Shoes,3,8635
1003951,Cunningham,P00112642,M,18-25,19,unmarried,Madhya Pradesh,Central,Banking,Electronics & Gadgets,2,8049
1000748,Clytie,P00112642,F,26-35,35,unmarried,Maharashtra,Western,Chemical,Clothing & Apparel,4,5172
1003859,Sanskriti,P00112642,F,26-35,26,unmarried,Madhya Pradesh,Central,Media,Beauty,2,1757
1001360,Darrin,P00112642,F,26-35,27,married,Delhi,Central,Chemical,Office,3,563
1003611,Ankit,P00112742,F,26-35,33,unmarried,Karnataka,Southern,Aviation,Food,3,15408
1003142,Eleni,P00112742,F,26-35,32,married,Andhra Pradesh,Southern,Healthcare,Beauty,1,7512
1004937,Ferrer,P00112842,F,36-45,40,married,Uttar Pradesh,Central,Media,Footwear & Shoes,2,20744
1003620,Catini,P00112842,F,26-35,28,unmarried,Karnataka,Southern,Media,Footwear & Shoes,3,16537
1001430,Raksha,P00112842,F,18-25,19,unmarried,Uttar Pradesh,Central,Aviation,Food,2,15265
1003823,Denise,P00112842,F,55+,61,unmarried,Maharashtra,Western,Lawyer,Games & Toys,3,3266
1000877,Sanjova,P00112942,F,26-35,26,married,Uttar Pradesh,Central,Banking,Clothing & Apparel,2,8601
1001338,Braden,P00112942,F,26-35,28,married,Maharashtra,Western,Banking,Clothing & Apparel,1,6974
1003454,Amlan,P00112942,F,18-25,22,unmarried,Maharashtra,Western,Aviation,Electronics & Gadgets,2,6048
1001727,Lanier,P00112942,F,36-45,45,married,Gujarat,Western,Aviation,Electronics & Gadgets,4,4233
1005517,Priyanka,P00113042,M,55+,82,unmarried,Karnataka,Southern,Aviation,Footwear & Shoes,2,20278
1003492,Seite,P00113042,F,36-45,41,married,Karnataka,Southern,Govt,Footwear & Shoes,1,16588
1002030,Mitchum,P00113042,F,26-35,31,married,Karnataka,Southern,IT Sector,Food,4,15870
1001383,Jacobs,P00113042,M,26-35,30,married,Uttarakhand,Central,IT Sector,Food,2,15736
1000637,Lawera,P00113042,F,36-45,38,married,Delhi,Central,Banking,Hand & Power Tools,4,14893
1001196,Caffey,P00113042,M,18-25,25,married,Maharashtra,Western,Lawyer,Food,3,11704
1005755,Rittenbach,P00113042,M,36-45,36,unmarried,Madhya Pradesh,Central,IT Sector,Electronics & Gadgets,3,9907
1001928,Ferrer,P00113042,F,0-17,12,unmarried,Andhra Pradesh,Southern,Media,Electronics & Gadgets,4,7917
1005545,Brennan,P00113042,M,36-45,39,unmarried,Maharashtra,Western,Healthcare,Electronics & Gadgets,3,7789
1004029,Sewall,P00113042,M,55+,81,unmarried,Himachal Pradesh,Northern,IT Sector,Clothing & Apparel,3,5233
1001528,Halladay,P00113042,F,26-35,30,married,Andhra Pradesh,Southern,Banking,Electronics & Gadgets,1,4154
1004591,Christensen,P00113042,F,26-35,26,married,Karnataka,Southern,IT Sector,Household items,3,3087
1004058,Shaily,P00113142,F,26-35,30,married,Uttar Pradesh,Central,Automobile,Food,2,19602
1004026,Troy,P00113142,F,26-35,32,unmarried,Bihar,Eastern,IT Sector,Food,4,11526
1002523,Aman,P00113142,F,26-35,30,married,Uttar Pradesh,Central,Chemical,Food,4,8263
1000513,Rachel,P00113142,F,26-35,35,unmarried,Rajasthan,Northern,Healthcare,Electronics & Gadgets,1,7840
1002420,Franz,P00113142,F,51-55,52,unmarried,Andhra Pradesh,Southern,Automobile,Beauty,1,7610
1001938,Komal,P00113142,M,26-35,34,unmarried,Karnataka,Southern,Healthcare,Clothing & Apparel,2,7186
1005942,Philippe,P00113142,F,46-50,47,unmarried,Uttar Pradesh,Central,Banking,Clothing & Apparel,1,7152
1001501,Amol,P00113142,F,26-35,26,married,Madhya Pradesh,Central,Agriculture,Clothing & Apparel,4,7123
1001392,Andrew,P00113142,F,46-50,49,unmarried,Uttarakhand,Central,Banking,Clothing & Apparel,4,6976
1002254,Zypern,P00113142,F,36-45,41,unmarried,Uttarakhand,Central,Retail,Clothing & Apparel,3,6930
1002348,Noopur,P00113142,F,51-55,54,married,Maharashtra,Western,Hospitality,Electronics & Gadgets,3,5855
1004522,Jaydeep,P00113142,F,46-50,49,unmarried,Uttar Pradesh,Central,Hospitality,Sports Products,4,5651
1003486,Savi,P00113142,M,18-25,23,unmarried,Punjab,Northern,Healthcare,Clothing & Apparel,4,5277
1006039,Harry,P00113142,M,46-50,47,married,Maharashtra,Western,Lawyer,Clothing & Apparel,1,5257
1001466,Karandeep,P00113142,F,18-25,23,unmarried,Madhya Pradesh,Central,Healthcare,Beauty,4,4580
1005161,Eaton,P00113142,F,26-35,35,married,Andhra Pradesh,Southern,Hospitality,Beauty,3,4443
1004166,Satty,P00113142,M,26-35,28,married,Himachal Pradesh,Northern,Construction,Household items,2,3887
1005726,Braxton,P00113142,F,26-35,29,unmarried,Himachal Pradesh,Northern,Textile,Clothing & Apparel,4,3768
1001575,Hastings,P00113142,M,51-55,53,married,Uttar Pradesh,Central,Aviation,Household items,2,3004
1004028,Lloyd,P00113142,F,26-35,32,unmarried,Himachal Pradesh,Northern,Automobile,Pet Care,2,2131
1000616,Ashbrook,P00113242,F,26-35,33,unmarried,Maharashtra,Western,Agriculture,Food,1,18971
1004303,Jane,P00113242,F,26-35,31,unmarried,Karnataka,Southern,Aviation,Footwear & Shoes,2,16671
1002875,Toch,P00113242,F,26-35,32,married,Rajasthan,Northern,Automobile,Furniture,1,16362
1003033,Elizabeth,P00113242,F,18-25,24,unmarried,Uttar Pradesh,Central,IT Sector,Food,1,15825
1001142,Hitika,P00113242,F,18-25,21,married,Uttar Pradesh,Central,Textile,Food,2,15394
1002130,Abhishek,P00113242,F,46-50,47,married,Karnataka,Southern,Media,Food,2,12012
1002526,Shreya,P00113242,F,55+,75,married,Kerala,Southern,Food Processing,Food,3,11989
1005515,Karl,P00113242,F,18-25,22,unmarried,Maharashtra,Western,Healthcare,Food,1,11777
1002523,Aman,P00113242,F,26-35,30,married,Maharashtra,Western,Banking,Electronics & Gadgets,4,10034
1000007,Heather,P00113242,F,36-45,45,married,Uttar Pradesh,Central,Aviation,Electronics & Gadgets,2,9769
1004791,Crebagga,P00113242,F,18-25,18,married,Kerala,Southern,Hospitality,Electronics & Gadgets,2,9756
1002477,Hane,P00113242,F,46-50,47,married,Uttar Pradesh,Central,Banking,Decor,1,9748
1001027,Shyam,P00113242,F,18-25,18,married,Karnataka,Southern,Agriculture,Food,1,7653
1002055,Haines,P00113242,F,51-55,53,unmarried,Maharashtra,Western,Aviation,Clothing & Apparel,4,6899
1004715,Snel,P00113242,F,26-35,34,unmarried,Uttarakhand,Central,Retail,Electronics & Gadgets,3,6041
1001447,Aastha,P00113242,M,18-25,22,unmarried,Maharashtra,Western,Construction,Electronics & Gadgets,4,5986
1004114,Pratiksha,P00113242,F,36-45,36,unmarried,Andhra Pradesh,Southern,Banking,Electronics & Gadgets,4,5840
1003850,Smith,P00113242,F,18-25,21,married,Andhra Pradesh,Southern,Chemical,Food,3,4293
1001070,Martin,P00113242,M,46-50,50,married,Bihar,Eastern,Healthcare,Electronics & Gadgets,1,3977
1004577,Anne,P00113242,F,36-45,39,unmarried,Maharashtra,Western,Retail,Sports Products,1,2897
1005335,Amit,P00113242,F,26-35,35,married,Delhi,Central,Aviation,Household items,4,2303
1000745,Murry,P00113242,F,0-17,13,unmarried,Haryana,Northern,Aviation,Clothing & Apparel,1,1735
1000429,Farah,P00113342,F,18-25,21,unmarried,Uttar Pradesh,Central,Healthcare,Food,2,19474
1004964,Ameesha,P00113342,F,36-45,36,unmarried,Karnataka,Southern,Banking,Footwear & Shoes,2,16669
1004466,David,P00113342,F,36-45,42,unmarried,Karnataka,Southern,Lawyer,Footwear & Shoes,3,16475
1005390,Naresj,P00113342,F,0-17,13,unmarried,Kerala,Southern,Hospitality,Furniture,1,16148
1004021,Aishwarya,P00113342,F,51-55,54,married,Karnataka,Southern,Automobile,Sports Products,2,13498
1005885,Perrino,P00113342,F,26-35,34,unmarried,Karnataka,Southern,Healthcare,Footwear & Shoes,1,12623
1000626,Chen,P00113342,F,18-25,18,married,Uttar Pradesh,Central,Media,Furniture,3,12419
1000223,Hernandez,P00113342,F,26-35,28,married,Bihar,Eastern,Healthcare,Clothing & Apparel,3,8856
1000735,Fox,P00113342,F,26-35,34,unmarried,Andhra Pradesh,Southern,Banking,Electronics & Gadgets,2,7997
1005107,Pratyusmita,P00113342,M,46-50,47,unmarried,Uttar Pradesh,Central,Hospitality,Food,2,7813
1003853,Georgia,P00113342,F,26-35,28,unmarried,Maharashtra,Western,Healthcare,Clothing & Apparel,4,7182
1004243,Koutras,P00113342,F,55+,71,unmarried,Madhya Pradesh,Central,Textile,Beauty,2,6091
1001791,Sally,P00113342,F,18-25,24,unmarried,Himachal Pradesh,Northern,Healthcare,Clothing & Apparel,1,5214
1004353,Triggs,P00113342,F,26-35,27,unmarried,Karnataka,Southern,Construction,Pet Care,4,2851
1004140,Bertelson,P00113342,F,26-35,28,unmarried,Maharashtra,Western,IT Sector,Household items,2,2389
1003562,Sonal,P00113342,M,26-35,34,unmarried,Gujarat,Western,Banking,Clothing & Apparel,4,1860
1005814,Aayushi,P00113442,M,26-35,30,married,Karnataka,Southern,IT Sector,Furniture,4,20573
1005556,Jitesh,P00113442,F,46-50,50,married,Karnataka,Southern,Banking,Food,1,19564
1004229,Resi,P00113442,F,36-45,40,married,Karnataka,Southern,Food Processing,Footwear & Shoes,4,16444
1004271,Marley,P00113442,F,36-45,43,unmarried,Madhya Pradesh,Central,Healthcare,Footwear & Shoes,2,16404
1002029,Fox,P00113442,M,26-35,28,married,Delhi,Central,Aviation,Electronics & Gadgets,3,10046
1000549,Sharda,P00113542,F,26-35,31,unmarried,Karnataka,Southern,IT Sector,Footwear & Shoes,2,20865
1004114,Pratiksha,P00113542,F,36-45,44,unmarried,Delhi,Central,Food Processing,Food,3,19116
1003835,Roelle,P00113542,F,26-35,30,married,Karnataka,Southern,Hospitality,Footwear & Shoes,1,16384
